Category Name,Category Bid No,Doc ID
"Air Freshener Solid or Gel (V2),Toilet Brush (V3),Air Freshener liquid (V3),Air Freshener liquid (V",—,9684901
"MOISTURE IN OIL TRANSMITTER (PPM) 1/2"" BSP & CABLE GHS FOR ONLINE INSULATING OIL DRYING SYSTEM",—,9755948
Caster wheel,—,9740747
"09265M45002 BEARING,12915M71C80 VALVE EXHAUST,2520-003338 FORK HIGH REVERSE SPEED,2540-002296 ABSOR",—,9731502
"F-4003900 CARTRIDGE ENG STARTER,F-7400650 STEERING COLUMN GAITER,F-7403300 LOW PRESSURE INDICATOR S",—,9731490
"8020-000028,5120-003072,3439-000211,5110-000025,5120-001597,5110-000022,5110-000974,5210-000141,512",—,9730771
Rotary Microtome,—,9717284
"Fine Fuel Filter (F) HT,125 TPH SW Pump Model No. IN100/160IL Plug,250 TPH SWP Model No IN200/320IL",—,9715113
BRAKE MASTER CYLINDER ASSEMBLY,—,9712122
"WZT3 170 45 080,WZT3 PN 81 M 86960 DIN 3760 ST,WZT3 PN 81 M 86960,WZT3 PN 90 M 73092 1,WZT3 PN 90 M",—,9709481
"Portable Gas Cutting Machine with Accessories as per IS 6901, IS 7653",—,9706341
"SENSOR H2 LEAK DETECTOR, Specification: Sensor for Hydrogen Gas Leak Detector System: # # Ceiling m",—,9703379
"Transcutaneous Electric Nerve Stimulator TENSSuperior,Therapeutic UltrasoundSuperior,Interferential",—,9702893
"Breezing of Oil cooler,AC Gas filling,AC Gas Filling AMB,Wheel alignment and wheel balancing",—,9697347
"STOP LIGHT TAILLIGHT VEHICULAR,CONTROL ASSEMBLY TRANSMISSION,SWITCH SENSITIVE,SPRING HELPER CYLINDE",—,9681459
"PIEZO1,NELL1,NFATC1,NFKB,RAPTOR,CONNEXIN 43,HSP70,NRF2,BAX,BCL-2,TNNI3,BNP,GFAP,BDNF,GAPDH,Protein",—,9677773
NIGHT VISION DEVICE FOR VIDEO RECORDING,—,9497020
Polypropylene (PP) Sheet (V2),—,9659538
High Mast Lighting Octagonal Tower With Solar Based LED Street Light (V2),—,9713502
"Computer,Operating System Win 11 Prof with Offline Key,Microsoft Office 2024 with Offline Key obliq",—,9474420
Upgradation of Comd Post Bty Veh for Fd/ Med Units,—,9549698
"Vidas FT4,Vidas Ferritin",—,9420917
"10mm 2 Core Armoured Cable,Cable Glands,Cable Cleats,Cable Lugs,Cable Shrouds",—,9700373
Fuel Injection Pump Assembly,—,9783566
"AUTOMATION KIT OF 6KL DIESEL BOWSER AS PER ITEM SPECIFICATION DOCUMENT,RFID TAGS AS PER ITEM SPECIF",—,9681448
Patient Bed (Semi Fowler),—,9425277
"Roller Curtain,PVC Roller Curtain,Curtain Hanging Rope,Blue Star Fridge,Angle Iron",—,9692573
"Trainer Model,Depron Sheets,Remote Controlled Svl Trainer,Battery,Filament,Receiver",—,9731442
"Coriander Powder,Sabut Jeera,Chilly Powder,Sabut Chilly,Garam Masala,Paneer Masala,Meat Masala,Samb",—,9731310
TYRE SIZE 1400 X 25 REAR FOR JCB,—,9572236
"8 passenger lift 544 kg ms,Deduct for every additional floor beyond G3,Ceiling Fan 1200 mm sweep,Ex",—,9679758
High Pressure Fire Fighting Hose (V2) Conforming to IS 14933,—,9792323
Engine Driven Floating Centrifugal Pump (Hydraulic Pump),—,9717825
"Copper alloy Taps/Stop Valves (V2) Conforming to IS 8931,Soap Dish - Case,Half stall urinal size vi",—,9742312
"Miniature Circuit Breakers (MCB) for AC Operation Marked To IS/IEC 60898 (Part 1),Miniature Circuit",—,9736069
Reverse Osmosis based Water Treatment System above 50 LPH Capacity (V2),—,9786592
"Gear,Gear,Main shaft,Gas Kit,Universal Assy,Clutch Plate,Main Clutch Pump,Alternator Assy,Recoil Sp",—,9699229
Short Drawer Cotton (MHA),—,9792605
"Laptop with M5 Chip Set,High End Laptop Notebook",—,9786545
"SALON CHAIR - HYDRAULIC (LENGTH 25 INCHES AND WIDTH 23 INCHES) , QTY -02,HAND WASH BASIN (32"" X16""",—,9792663
CORN FLAKES,—,9786565
"4 MP PTZ CAMERA,NVR 16 CH 4K,8 TB HDD,NETWORK RACK 6U OUTDOOR,STABILIZER 0.5 KV,MEDIA CONVERTER,UPS",—,9508524
"High End Laptop - Notebook,High End Laptop - Notebook",—,9788993
"A 4 LAMINATION SHEET,AA BATTERY,AAA BATTERY,BALL PEN BLUE,BALL PEN BLACK,BINDING CLIP,BOX FOLDER,BR",—,9737917
WOODEN BALLIES,—,9736881
Television (V3),—,9736664
"Smartphone 5G 12GB RAM 512GB Storage,Smartphone 5G 12GB RAM 512GB Storage,High End Laptop - Noteboo",—,9500624
"Signal Isolator/signal converter for DA,water pressure switch for AC plant,Power factor meter for M",—,9732654
shore supply breaker part no. C125 4 POLE 415 V,—,9732335
"BTY 12V 4.5AH,BTY 12V 7AH,LAN CARD,MAINTANANCE BOX,POWER CARD,UPS 1 KVA,UPS 600VA,DVD WRITER,RAM DD",—,9727909
"Winter Jacket (V2),Latex Coated Industrial Gloves,Single Piece Rain Coat with Hood",—,9727854
VPCI CORROSION INHIBITING FILM,—,9727851
Tanker on Agricultural Trailer,—,9716028
Driver Fatigue Monitor System,—,9715576
APPLICATION SOFTWARE FOR REACTIVATION OF SASRDIA TOOL LICENSE RENEWAL,—,9694068
DE-HUMIDIFYING STORAGE CABINAET,—,9693945
Automated Live Cell Imaging System,—,9617971
Rapid Pregnancy Test Kit,—,9729778
"QUICK COUPLING & FLASH BACK ARRESTER SET FOR MANIFLOD SIDE-ACETYLENE GASES,QUICK COUPLING & FLASH B",—,9736888
"LV7 STLN VF X-2006800,LV7 TATA 257335603111,LV7 TATA 2574-5420-9981,LV7 TATA 2060-4310-0102,LV7 TAT",—,9786524
"Gear Lubricants, Multipurpose (?Extreme?Pressure?Gear?Oil?) (V3) Conforming to IS 1118,Ge",—,9792665
Besan (Defence),—,9786519
VAYU DRONE (SHAKTI CLASS),—,9736431
"Student Bed,Iron Rack,Bench Three Seater,Chair Computer Revolving,Chair Executive Revolving Low Bac",—,9683759
"Guidewires (V2),Guidewires (V2),Guidewires (V2)",—,9786668
Automatic Bagging Machine,—,9767735
Repair and maintenance fo optical fibre cable Including laying with supporting wire between CCTV ca,—,9792671
Net Camouflage Shrimp Type as per Defence Specifications,—,9786540
Shirt Plain Weave Polyester and Viscose Dope Dyed - NCC,—,9792614
"Assy Fly Wheel,Fixed Bracket Assy,Wheel Bolt M22x2 point 5,Assy Rear View Mirror Lh oblique Rh,Mino",—,9786674
Professional Large Format Display (V2),—,9782129
"OXFORD BLUE SUPERLC HI-GLOSS ENEMAL PAINT (1 LTR PACK) MAKE: BERGER, NEROLAC, ASIAN, UTSAV,SMOKE GR",—,9792639
4393-4987 Epoxylite E 6203,—,9792622
Pre-fabricated Guard Cabin (with Rest Room),—,9786704
Digital UHF Repeater Sets as per MHA QR (V2),—,9786701
"DENTAL IMPLANTS,SURGICAL KIT,STRAIGHT ABUTMENT,ANGULAR ABUTMENT,HEALING ABUTMENT,LAB ANALOGUE",—,9786552
Garlic (Lahsun) Fresh,—,9785879
"CA, 10309942, KND/NIV/CL1-49, Cloth Harness for BPP",—,9792608
"Piston and Piston Ring set Genr Set 15 KVA Mahindra,Crank shaft Genr Set 15 KVA Mahindra,Armature G",—,9786586
"Quarter Plate (Printed Unit Logo, 7"" ),Full Plate (Printed Unit Logo, 10.5"" )",—,9786515
"Provisioning of Solar Power Supply,Off Grid Solar Photovoltaic PV Power Plant,Battery,Inverter,Char",—,9780454
Plain Copier Paper (V3) ISI Marked to IS 14490,—,9786557
Portable Cabin With Solar Panel,—,9786686
CABLE COVER,—,9786731
Besan (????),—,9786514
CADMIUM ANODE,—,9774717
Adult Electrical Bed,—,9786602
PRINTING AND FITMENT OF ACRYLIC MOTIVATIONAL POSTERS BOARD WITH SS STUDS ( AS PER SCOPE OF WORK),—,9786716
TWO WHEELER VEHICLE AS PER ENCLOSED SPECIFICATION.,—,9786726
RHM26R8014 Procurement of Vessel,—,9786693
DJI AIR 3S DRONE,—,9786578
DJI Air 3S Fly More Combo,—,9786575
EMI FILTER OPS CABIN,—,9792637
ELECTRONIC DC PORTABLE POWER PACK,—,9783286
"Inj Promethazine HCl 2.5 Percent 25 mg Per ml 2 ml,Pramipexole 0.25mg Tab,Citicolin sodium 500 mg T",—,9757861
STARTER MOTOR,—,9786752
"OTDR,SPLICING MACHINE,SINGLE PHASEGROUND DIGITAL EARTHING SYSTEM,THREE PHASE GROUND DIGITAL EARTHIN",—,9786689
ELECTRODE FOR EDM DRILLING,—,9792650
Combat T - Shirt (Improved Version) (Defence),—,9792610
"Air termination single pointed copper rod 12mm dia and 300mm long,GI Pipe 100mm dia 2 m long medium",—,9780461
Grain Storage Bin (V2),—,9792606
"CLOTRIMAZOLE 100MG Tab,GLICLAZIDE 30 MG MR TAB,GLIPIZIDE 5 MG TAB,Insulin Aspart30percnt Insulin As",—,9760510
Faux Leather,—,9792611
Steel Plate/Thali,—,9786732
Bionic Robotic Gamma Detection System,—,9697125
CAMEL FODDER GWARTY,—,9697450
"TITLE1,TITLE2,TITLE3,TITLE4,TITLE5,TITLE6,TITLE7,TITLE8,TITLE9,TITLE10,TITLE11,TITLE12,TITLE13,TITL",—,9590762
"Blood Collection Tube ESR,Blood Collection Tube NV,Blood Collection Tube EDTA,Blood Collection Tube",—,9691754
Aluminium Titanium master alloy,—,9688000
"Attachment I V Set,Microdrip set,Pedia Drip Set,B T Set,B P Blade Size 11,B P Blade Size 15,B P Bla",—,9692157
Office Suite Software (V3),—,9618204
Procurement of Ultra bronze fully machined pulley bush AGP: 500 OD of bush: 205 mm.,—,9697892
"INSERT FOR TURNING WITH UNIQUE ZERTIVO TECHNOLOGY, OPERATION TYPE-MEDIUM, FIXING HOLE DIAMETER-5.15",—,9697885
FERROSILICON POWDER,—,9695145
Video capillaroscope for examination of microcirculation for nail fold capillaroscopy,—,9695062
CARBON TETRA CHLORIDE GRADE- AR,—,9694628
M0350070179 NON MET. : POLYTHENE SHEET: 0.25MM,—,9691674
Rotary Evaporator with Vacuum Pump and Chiller,—,9684875
"ES6485B-0-48025-M4,ES6485B-G3-0310,ES6485B-F3018J05569000001E005,ES6485B-0-48044-46-47-48,ES6485B-1",—,9571499
1TB External Hard Disk Drive USB 3.0 Interface,—,9697994
ABEL HEAT TEST BATH,—,9694784
"M2026176532,M2026155054,M2026133218,M2026155258,M2026156066,M2026154006,M2026150758,M2025530603,M20",—,9691234
DVT Pump,—,9685059
"688250025,688250032,688250063,688250090,688250110,688263032",—,9678756
"Department of Anatomy Books,Department of Physiology Books,Department of Biochemistry Books,Departm",—,9642682
"Supply of Seat Ring of MSIV,Supply of Disc of MSIV valve,Supply of Stem of MSIV valve,Supply of Bon",—,9570832
INDUSTRIAL OXYGEN GAS (N6830-000001),—,9617119
Construction of model BOP with Two Observation Post one semi dugout BOP IB fence one prefab comn no,—,9613734
PIPE INTAKE 765-10-SB778,—,9695940
RFID TLD Tags as per specification,—,9637414
Firewall (V4),—,9671997
Canine Tactical Vest,—,9635962
LED Batten Light (LED Tube Light) (V2),—,9699906
Procurement of 12 Nos. of HYDAC make electronic pressure switches for the governing system,—,9644186
"Low Temperature Thermoplastic Sheet,Low Temperature Thermoplastic Sheet,Low Temperature Thermoplast",—,9694485
DISPENSER BOTTLE,—,9698126
Mosquito Net LLINs (V4) (MHA),—,9692342
"BI-METAL ENDLESS BAND SAW BLADE OF SIZE 3760X27X0.9 MM & 2/3 TPI, PODWER METALLURGY HIGH SPEED STEE",—,9698600
Gas Analysis Probe Assembly,—,9620980
Miniature Circuit Breakers (MCB) for AC Operation Marked To IS/IEC 60898 (Part 1),—,9701676
Ethyl 3-ethoxypropionate,—,9596444
Acetylene Pressure Regulator as per IS 6901,—,9654344
Procurement of LT Power Cable,—,9645324
Connecting Link,—,9720189
"Smartphones (V3),Active LED Video Wall,Standby Power Backup System with AMF,Uninterrupted Power Bac",—,9707425
"Upright Bike,Cable Cross Over,Hack Squat,Chest Press,Seated Leg Curl,Ab Crunch,Trademill,Pec Dec Fl",—,9644239
"Face Metric Machine,Single Door Electric Magnetic Lock,Door Switch,Power Supply 12V 4 Amp,Web Based",—,9650027
"DIN.471.12X1,L 23203 AM 0032T,DIN.471.4X0.4,MS 28774-114,JV20,3001S024902,322004,MS20659-114,MS2503",—,9627744
"M 39029 58-364,M 39029 12-150,M 39029 56-352,M 39029 4-110,M 39029 12-149,M 39029 5-115,M 39029 56-",—,9627438
E-cart for Goods,—,9744873
Door Frame Metal Detector,—,9743764
"K3 7210-000018 DUSTER DOSUTI 90 CM X 50 CM,G2 3439-000091 ROD WELDING STEEL MILD 1 6 MM,G2 3439-000",—,9747851
"5 Seater seating arrangement with leather cover,Arm perch chair,Sandwich boards,Acrylic writing des",—,9743159
Equipment Camouflage Scrim Garnishing Dyed (Defence),—,9748127
"Split Air Conditioner, Wall Mount Type (V3) ISI Marked to IS 1391 (Part 2),Split Air Conditioner, C",—,9737605
"HRC (High Rupturing Capacity) Fuse Conforming to IS/IEC 60269 (Part 2),HRC (High Rupturing Capacity",—,9735060
"Enamel, Synthetic, Exterior (A) Undercoating (B) Finishing (V4) Confirming to IS 2932,Putty for use",—,9740983
"Convection Heaters - Room Heater, Blower",—,9741450
Hard Facing Welding Electrode,—,9741308
Supply of 15/30 New Continuous Centrifugal Machine,—,9723781
VFD FOR 55KW PUMP MOTOR,—,9710192
Procurement of swim fins,—,9742935
ELISA Reader (V2),—,9742724
"File Cover duly printed,White File Cover,Envelop Size 11inch x 15 inch,Envelop Legal Size,Envelop A",—,9739209
Stationary Storage Type Electric Water Heaters (Geyser) (V3) ISI Marked to IS 2082,—,9743163
"Red chilli,Mustard,Turmeric,Tamarind,Black Pepper,cloves,Cardamom Large,Corriander,Cumin Seed,Garli",—,9743152
"FAN,PNUEMATIC CYLINDER BACK DOOR,BONNET PNUEMATIC CYLINDER,PNUEMATIC VALVE FOR BACK DOOR,BONNET PNU",—,9700855
Cotton Mattresses,—,9698003
"PROTECTION SLEEVE FOR SHAFT MODEL NO. WL65 7HWD RHS,PROTECTION SLEEVE FOR SHAFT MODEL NO. WL65 7HWD",—,9744037
"Entry and Mid Level Desktop Computer,Line Interactive UPS with AVR (V2),A4 and Legal Size Multifunc",—,9746103
Pole-Mounted Outdoor Dustbin,—,9746214
Air Break Contactors,—,9739260
Drinking Water Coolers (V4) ISI Marked To IS 1475,—,9747173
Machine Vice as per IS 4502,—,9747017
Sports Mats (V2),—,9748835
"FUEL FILTER,AIR FILTER,OIL FILTER,SELF STARTER ASSEMBLY,FAN BELT,IGNITION SWITCH,ALTERNATOR ASSEMBL",—,9748847
"LOADING BUNKER AT JETTY,TANKER SAMPLE COLLECTION",—,9744866
"Prothrombin time reagents to give control of 10 14 secs PAP UNI Mouse,PTTK Reagent,Cled Agar with B",—,9748989
"Gasket Cylinder Head,Relay Assembly,Valve Assembly,Knuckle Bearing,Steering Vane Pump,Assembly Belt",—,9749018
"Kits for estimation cholesterol Meril Auto Quant 400 i,Microprotein Meril Autoquant 400i,Kit for ph",—,9749014
Scrubber Dryer Floor Cleaning Machine (V2),—,9689146
"E CFA RE 31 Gliclazide 30mg MR Tab,E CFA RE 31 Formoterol 6Mcg Budesonide 400Mcg Rotacap,E CFA RE 3",—,9749072
"Rotor Generator,Speedometer Cable 3.2 Dai 3600Mm Long,Center Console Cover,Weather Door Strip,Weath",—,9749065
"9V Battery,Synthetic Mat Red,Synthetic Mat Green,Jerry Can 20 Ltrs,Telephone Cable 2 Core ISI Mark,",—,9749059
"Bupropion HCl 150mg SR Tab,Divalprox Sodium 250mg Tab,Tab Flunarazine 5 mg,Olanzapine 2point5 mg ta",—,9749054
Information Boards or Illustration Board (V2),—,9749053
"Kits for estimation of uric acid Meril AutoQuant 400i,Kit for estimation of Total Bilirubin Meril A",—,9749049
"SCREW ASSEMBLY (DE) VAR 01 BA9756349018,SCREW ASSEMBLY (NDE) VAR 02 BA9756349026",—,9749046
CERAMIC FIBRE INSULATION BLANKET 25 mm X 610 mm X 7300 mm AS PER SPECN. OE57033/04 VAR-03 (DENSITY,—,9749045
"Cuff T20 55x63x7.3,Diode AV 15,Minus Plate,Phase Plate,Diode",—,9748647
PUF INSULATED PANEL PORTA CABIN,—,9748498
"PVC Lowers all fitting 17 MM,PVC tiles all fitting,White Wash,Battery Trolley,Acrylic sheet 4x5 ft",—,9748212
"Ragi Flour,Bajra Flour,Jowar Flour",—,9736388
"A4 Paper Century 75 gsm,Brown Paper Cover Roll,Chart Paper,Colour Palette Colour Plate,Dispatch Reg",—,9727675
Wall Clocks (Battery Operated) (V2) Conforming to IS 12510,—,9701056
LOCK COUPLING DRG. NO. 172.45. 084-2,—,9747271
CLAMP HOSE 75MM IS-4762,—,9744487
Modern Aircraft refuiling pump,—,9737800
Sedan Honda Amaze Maruti Suzuki Dzire Tata Tigor Hyundai Xcent Ford Aspire Volkswagen Ameo Tata Zes,—,9732487
Water Dispenser,—,9730033
M1902631917 BALL BEARING-SR: 6319: C3VLO241,—,9728666
"Customised Office Table,Customised Office table with Computer table,Customised Sofa set 5 seater,Wo",—,9675603
"S.S.Anchor 180mm long,S.S.Anchor PHP _3B_50mm long,S.S.Anchor 100mm long,S.S.Anchor 50mm long,S.S.A",—,9662646
Air Freshener liquid (V3),—,9645394
"Bajra Flour,Jowar Flour,Ragi Flour",—,9749158
"Red Chilli,Mustard Fenu Greek,Turmeric,Black Papper,Clove,Cardamon Large,Coriander,Cumin Seed",—,9749148
"Clutch Assy s starter,Oil Seal,Armature,Speed Adjuster Couple With Cable asssy,Nut,Air Cleaner hose",—,9749144
"AIR FILTER,FUEL FILTER,OIL FILTER,CYLINDER ASSY REAR WHEEL RH,DUAL BRAKE VALVE,REAR HUB OIL SEAL,RE",—,9749106
DSLR Mounted Digital Microscope,—,9749091
"Ply wood,SSR 998 Fevicol,Leather cloth,sheet cellular,sheet cellular hard foam,welding rod,iron ang",—,9748389
COVER FOR AZIMUTH INDICATOR DRG NO. F-TG-135-5203-10-1,—,9748257
"FORGING FOR GEAR, DRG. NO. 172-46-013-3.",—,9748196
EPICYCLE GEAR (FORGING DRG NO) 172.47. 107/F,—,9748137
"BEARING BALL, DOUBLE ROW, 10MM X 30MM X 14MM, SKF 3200.",—,9748120
SHAFT TO DRG. NO. 675-54-199,—,9748064
Med_Tech Ver 2.0,—,9746044
"WINDOW AC,TABLE WITH STEEL FRAME,WASHING MACHINE,10 SQ MM SERVICE ELECTRIC WIRE,GREEN CLOTH,1 INCH",—,9748453
"Iron Air Cooler,Wall Fan,Iron Cooler Stand",—,9748579
"GI Sheet Air Ducting Work with Heat Insulation,Air Distribution Grills,Duct cooler of 15000 CMH Air",—,9694084
"Marshall Bromley Portable seven hundred fifity B Portable Party Speaker,Electric Iron,Stamps SG Cri",—,9748660
"Chain And Sprocket Kit,Indicator assy Both Side,Bracket of TFR Case MTG,STRG Pipe,Oil Filter,Air Fi",—,9748812
"startor motor,alternator,cover assy,injector nozzile,injector,release bearing,release bearing",—,9748796
"Air Walker / Stroller - Outdoor Gym Equipment,Air Walker / Stroller - Outdoor Gym Equipment,Twister",—,9748798
"Football,Goal keeper kit,Dress for football team,Sando Vest,Volleyball,Volleyball Net",—,9748837
"Tab Paracetamol 650mg,Tab Combiflam,Tab Aceclofenac MR,Tab Cyclopam,Tab Pantaprazole 40mg,Tab Norfl",—,9703241
"Steel Office Almirah,Computer Chair,Computer Table 4x3,Doctor Stool Steel,Plastic Stool",—,9749226
"Magnit valve 24V part no NK,Union 6 and 7 number,Spark plug of maruti,Wiper will box part no Nk,Tim",—,9749225
"PROPELLER SHAFT ASST FRONT,REAR PROPELLER SHAFT,AIR FILTER,FUEL FILTER,OIL FILTER,AC FILTER,RADIATO",—,9749209
"Sanitary Napkins Vending Machines,Sanitary Napkins Incinerator Machine with Smoke Control Unit",—,9749205
"Red Chillies,Garlic,Coriander Seed,Turmeric,Black Pepper,Cumin Seed,Cardamom Large,Cloves,Tamarind,",—,9749201
"Repair of Micrrotek online UPS,Repair of epson printer",—,9749185
Procurement of 01 set of seat cover for unit vehicle TATA Winger (13 Seater),—,9749184
"DC-DC CONVERTER,CURRENT TRIPPING COIL OF N2 MCCB IN PDB-1,ON DELAY TIMER T1",—,9749181
"SUN VISOR,MUFFLER COMP,TYRE LEVER,SPEEDOMETER ASSY,BLINKER GLASS LH",—,9749126
"Pump steering part no 2754-4660-0102,Disc clutch vehicular part no 2520-72-0306588,Driven plate for",—,9749084
"BEARING BALL JOURNAL, SINGLE ROW, 10MM X 26MM X 8MM, MAKE SKF-6000.",—,9748256
"ALUMINIUM CASTING FORBODY TO DRG. NO. 188-94-021-2,",—,9747987
Washing Machine 10 KG,—,9747940
AXLE 765-68-2 OF DRG. NO. 765-68-1/8.,—,9747915
Rapid Urine Drug Screening Kit,—,9747809
CARRIER(FORGING) TO DRG. NO. 172-47-102-3/F,—,9747803
FORGINGS FOR RING THRUST DRG 172.45. 073.1/F.,—,9747692
STEEL FORGING FOR GEAR TO DRG. NO. 188-94-025-3,—,9747596
FORGINGS FOR GEAR SUN DRG NO. 172-47-161/F,—,9747387
Micro/Semi-Micro/Analytical weighing balance,—,9745150
"SPECIAL CYLINDRICAL PIN TYPE, DESIGN AND DIMENSION 2.5U 8X12 TO DRG. NO. MPF/CODE-94/2234.,SPECIAL",—,9743876
Repair / Service of Hero Splendor Plus,—,9739821
SUPPLY OF MKS SERIES 275 MINI CONVECTRON,—,9739487
"ITEM_ 10_ M1955311894_ 100279834,ITEM_ 20_ M1955312490_ 100279834",—,9705405
"ETORICOXIB 120 MG TAB,INDOMETHACIN 75 MG SR TAB,TRAMADOL HCL 50 MG PER ML INJ 1ML AMP,PIRACETAM 400",—,9698006
"MEMANTINE 5MG TAB,METFORMIN 500 MG TAB,METHOTREXATE 7.5 MG TAB,METHOTREXATE 2.5 MG TAB,METHOTREXATE",—,9669874
"ACETYL CYSTEINE 600 MG TAB,ACENOCOUMAROL 1 MG TAB,ACENOCOUMAROL 2 MG TAB,ACYCLOVIR 3 PERCENTAGE EYE",—,9656476
"Target Paper Fig 11,Target Teen Sheet Fig 11,Bamboo 8 FT,PT Mat,Manila rope",—,9749264
"MONITOR,SMPS,KEYBOARD WITH MOUSE,SSD 512GB,INTERNAL DVD WRITER,CMOS BATTERY,UPS 600VA,UPS BATTERY,H",—,9749176
Small Form - Factor Pluggable Transceiver,—,9747719
"Refilling of Coolant Gas,Replacement of Outdoor Fan,Replacement of Tray,Replacement of Cooling Coil",—,9749159
"AVR,FUEL SOLENOID WITH BODY,FUEL INJECTOR ASSY,ELEMENT FUEL FILTER,AIR FILTER,FUEL FLEXIBLE PIPE,EN",—,9749284
"LV7 CIAZ 84051M79M02 FRONT WIND SHIELD GLASS,LV7 CIAZ T0885M00080 AUTOMOTIVE WINDSHIELD URETHANE AD",—,9749277
"CYL HEAD GASKET,FRT ENG MOUNTING,RUBBER ENG MOUNT REAR,PIPE TANK TO FILTER,ELEMENY FUEL FILTER",—,9749025
"Plastic Chairs For General Purposes conforming to IS 13713 (V3),Revolving Chair (V5),Computer Table",—,9745476
